"Title","Year","Link","Abstract","Author Keywords","Index Keywords"
"The impact of the global financial crisis and the European sovereign debt crisis on the capital structure of firms in Europe: do SMEs, and listed firms respond the same?","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169685783&doi=10.1080%2f1351847X.2023.2244553&partnerID=40&md5=52cef0c826437181f6bc43a5d3901b4f","This study examines the evolution of the capital structure of European firms during the global financial crisis and European debt crisis. We compare the experiences of SMEs, listed firms and private firms in different industries and investigate the role of country and institutional factors in affecting capital structure. We find that SMEs, private firms, and non-listed firms experience lower declines in leverage relative to large firms during the global financial crisis and the European debt crisis. During these crises’ periods, SMEs experience steeper declines in debt maturity, which suggests reliance on short term debt that carries high roll over risks. This behaviour is protracted for firms in the agriculture industry. Both the global financial crisis and EU debt crisis have asymmetric effects on leverage, long term debt issuance and debt maturity across different industries, and across firms of different sizes. Moreover, in countries with more developed financial systems, stronger frameworks for insolvency, resolving firm insolvency, and strong systems for shareholder suits, and director liability, SMEs experience much lower reduction in leverage and debt maturity. This finding suggests that institutional factors help attenuate adverse capital supply shocks. © 2023 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.","Capital structure; Capital supply; European sovereign debt crisis; Global financial crisis; Institutional factors; Small to medium enterprises (SMEs)",""
"Interpretable image-based deep learning for price trend prediction in ETF markets","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175701752&doi=10.1080%2f1351847X.2023.2275567&partnerID=40&md5=9458867720b762e149126a4624b3e060","Image-based deep learning models excel at extracting spatial information from images but their potential in financial applications has not been fully explored. Here we propose the channel and spatial attention convolutional neural network (CS-ACNN) for price trend prediction. It utilizes the attention mechanisms to focus on specific areas of input images that are the most relevant for prices. Using exchange-traded funds (ETF) data from three different markets, we show that CS-ACNN–using images constructed from financial time series–achieves on-par and, in some cases, superior performances compared to models that use time series data only. This holds true for both model classification metrics and investment profitability, and the out-of-sample Sharpe ratios range from 1.57 to 3.03 after accounting for transaction costs. The model learns visual patterns that are consistent with traditional technical analysis, providing an economic rationale for learned patterns and allowing investors to interpret the model. © 2023 Informa UK Limited, trading as Taylor & Francis Group.","attention; convolutional neural network (CNN); image; interpretability; Price trend prediction",""
"Economic policy uncertainty and capital structure in Europe: an agency approach","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195575254&doi=10.1080%2f1351847X.2024.2364044&partnerID=40&md5=d7488b53a2cf797bb0492c6adb0c98cd","Motivated by the unprecedented levels of economic policy uncertainty (EPU) recently experienced in Europe, we study how EPU affects capital structure and whether cultural, institutional, and financial conditions and corporate diversification moderate this relationship in a sample of 3175 firms from eleven European countries. Firstly, our results indicate that financial leverage is positively related to EPU, with this relationship being moderated by uncertainty avoidance, institutional quality, and financial development. Secondly, corporate debt is positively related to corporate diversification. This relationship is stronger for unrelated than for related diversification. In addition to the direct effect, both types of diversification indirectly moderate the positive influence of EPU on leverage, with this effect being stronger for unrelated diversification. Our results show that debt and uncertainty avoidance, institutional quality, and financial development work as substitute mechanisms to alleviate the agency costs caused by EPU and that corporate diversification reduces the informational gap between firm insiders and outside investors exacerbated by EPU. © 2024 Informa UK Limited, trading as Taylor & Francis Group.","agency theory; Capital structure; corporate diversification; economic policy uncertainty; institutional conditions",""
"Lenders’ culture and the pricing of public corruption in corporate loans: evidence from the United States","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85188591605&doi=10.1080%2f1351847X.2024.2328214&partnerID=40&md5=3e7d3c85319c4f5c7a730263c329c11e","We investigate how the cultural heritage of bank CEOs shapes the relationship between public corruption and the cost of syndicated loans in the US market. We show that banks led by CEOs that trace their origin in high uncertainty avoidance societies penalize less sharply in loan pricing the presence of high local public corruption in the state of the borrowing firms. We find some similar evidence for banks led by CEOs that trace their origin to more individualistic societies. These findings are consistent with the view that certain cultural traits prompt tolerance for the risks of corruption and show that the pricing of institutional quality in corporate loans is conditional on banks led by CEOs with such traits. © 2024 Informa UK Limited, trading as Taylor & Francis Group.","CEOs; cost of bank loans; cultural heritage; public corruption",""
"Labor unions and debt covenant violations*","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173769882&doi=10.1080%2f1351847X.2023.2259438&partnerID=40&md5=d241c5130758289eae2f5e56d8314b6f","This study examines the relationship between labor unions and firms’ decisions to violate debt covenants. We find that firms with high unionization rates are more likely to violate debt covenants than firms with low unionization rates. This relationship is stronger for firms with larger cash reserves. Our analysis also reveals that debt covenant violations lead to a lower probability of a strike. Additionally, we find that high-unionization firms are in better financial condition prior to covenant violations than low-unionization firms. Our study confirms the existing literature by showing that long-term abnormal stock returns after covenant violations are significantly positive. However, our results also show that high-unionization firms experience smaller stock returns compared to low-unionization firms. Furthermore, we provide evidence that high-unionization firms tend to manipulate earnings downward before covenant violations. These findings suggest that firms may strategically violate debt covenants to gain bargaining flexibility and force labor unions to make concessions in subsequent negotiations. © 2023 Informa UK Limited, trading as Taylor & Francis Group.","covenant violation; debt covenant; earnings management; Labor union; union election",""
"ESG complementarities in the US economy","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145455989&doi=10.1080%2f1351847X.2022.2157300&partnerID=40&md5=5c9ed2f0f34bfa1a059845f61ccd1f2a","This paper investigates ESG from the perspective of changes in input elasticities of substitution and complementarity. Rather than compute these elasticities from the cost function, we compute them from the Input Distance Function (IDF). Our data are from Refinitiv Eikon Datastream database. We focus on the US economy due to her global role in the world economy and hence spillover effects of uncertainties on the rest of the world. The data consist of 5,798 companies comprising 38 US industries that span for 12 years from 2009 to 2020 and include: (i) financial data on sales, capital and employees; (ii) two financial ratios and (iii) three main ESG indicators. We compute Antonelli Elasticity of Complementarity (AEC) and Allen-Uzawa Elasticity of Substitution (AES) from the translog of IDF function. We find that the standard inputs have positive AEC elasticities; however, ESG cross-elasticities exhibit negative signs, classifying them as q-substitutes. Therefore, an increase in one of the ESG values leads to a decrease in the marginal value of the other. On the other hand, AES elasticities have a negative sign only for the Governance-Environment “doublet'; the rest of the pairs are positive implying that they are p-complements. © 2022 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.","complementarity/substitution; ESG; input distance function; US economy",""
"Investigation of the effect of global EPU spillovers on country-level stock market idiosyncratic volatility","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176962841&doi=10.1080%2f1351847X.2023.2279141&partnerID=40&md5=ce162449e364c40e2eb0ff1eab41cd4b","Using the multivariate quantile model, this paper develops a global economic policy uncertainty (EPU) spillover measure for each country and investigates the spillover effects on the country-level stock market idiosyncratic volatility across a sample of 23 economies. The regression results show that global EPU spillovers have a positive and significant effect on the country-level stock market idiosyncratic volatility. We find that the effect of developed-market-generated EPU spillovers on the country-level stock market idiosyncratic risk is noticeably larger compared to the effect of emerging-market-generated EPU spillovers. Furthermore, the significant and positive effect of the EPU spillovers on the country-level stock market idiosyncratic volatility continues when we utilize various economic, financial, and political risk factors as controls, as well as when we use alternative measures of stock market idiosyncratic volatility as the dependent variable in our regression analyses. © 2023 Informa UK Limited, trading as Taylor & Francis Group.","country-level stock market idiosyncratic volatility; EPU spillovers; international asset pricing; multivariate quantile model",""
"Female venture capitalists on boards and firm innovation in China","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175534537&doi=10.1080%2f1351847X.2023.2264930&partnerID=40&md5=a33421f974d0594c219576f226d212ec","This paper empirically examines the representation of female venture capitalists (VCs) on boards and how they exert substantial influence on firm innovation performance in China. We first identify a positive association between female VCs’ board participation and firm innovation, implying that Chinese female VCs contribute to growing resource commitments and greater success in innovation through quality board services in portfolio firms. We then show that firms with female VC board directors exhibit a lower adverse effect of managerial myopia, capital market pressure, and product market competition on innovation activities. These results are robust to the use of instrumental variable (IV) estimations, subsamples, and alternative variable definitions. © 2023 Informa UK Limited, trading as Taylor & Francis Group.","capital market pressure; Managerial short-termism; product market competition",""
"Model scan of factors in U.K. stock returns","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184397323&doi=10.1080%2f1351847X.2024.2312203&partnerID=40&md5=5a48ec3e1001921b8d3fd9fb4441ab20","We use the Bayesian model scan approach of Chib, S., X. Zeng, and L. Zhao. 2020. ‘On Comparing Asset Pricing Models.’ The Journal of Finance 75 (1): 551–577. https://doi.org/10.1111/jofi.12854, and Chib, S., L. Zhao, and G. Zhou. 2023. ‘Winners from Winners: A Tale of Risk Factors.’ Management Science to examine which are the best performing models in a set of 12 candidate factors in U.K. stock returns. We find that a five-factor model has the highest posterior probability across the whole sample period but the posterior probability is low. The best factor model outperforms traditional factor models using a number of metrics. However the best model performs poorly in pricing a set of anomaly portfolios. © 2024 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.","Bayesian analysis; factor models; model scan; U.K. stock returns",""
"Country corruption and corporate cash holdings: the mediating effect of firm’s anti-bribery policy","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148507025&doi=10.1080%2f1351847X.2023.2175703&partnerID=40&md5=15dcc92d90f5f6b8fcf2b2ec4893bb26","The literature about the influence of country corruption on corporate cash holdings is not conclusive as there are studies supporting both a positive and negative relationship. To better explain this relationship, our study introduces a corporate-level mediating variable, i.e. the company's willingness to fight bribery as part of its CSR policy. Using a sample of 1,075 listed firms from 21 European Union countries for the period 2008–2019 (7,771 firm-year observations), we find a partial mediating effect of the corporate anti-bribery policy on the relationship between country corruption and corporate cash holdings. On the one hand, according to the shielding argument, country corruption negatively influences corporate cash holdings. And, on the other hand, there is a mediating effect such that firms in corrupt countries adopt less tough anti-bribery policies and, instead, they reduce their cash holdings both to protect themselves from expropriation and to signal their limit on bribe payments. © 2023 Informa UK Limited, trading as Taylor & Francis Group.","bribery; cash holdings; Corruption; CSR; mediating effect",""
