"Title","Year","Link","Abstract","Author Keywords","Index Keywords"
"Three methods of interfacing with the private sector by mental health agencies","1989","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024344116&partnerID=40&md5=6e3283c1d7a7126d484666bfe94219dc","[No abstract available]","","Communication; Community Mental Health Centers; Human; Industry; Interinstitutional Relations; Marketing of Health Services; Models, Theoretical; Organizations; United States; marketing; mental health"
"Marketing: A vital concept for contemporary counseling practitioners","1990","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025636342&partnerID=40&md5=eddea220c481acbedbc22e85c36a1000","[No abstract available]","","article; counseling; marketing"
"An exploratory assessment of professional selection criteria for an adolescent mental health care unit","1990","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025687871&partnerID=40&md5=26a9a6e0b29b388eae6f90a93f9fbb49","[No abstract available]","","adolescent; article; mental health care; patient referral"
"Future directions for marketing Community Mental Health Centers: The referral system perspective","1990","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025689996&partnerID=40&md5=e1ce88ee1295325618f0bb230f7bc103","[No abstract available]","","article; community mental health center; marketing; patient referral"
"Client information system transformed: a marketing micro data base for mental health programs.","1986","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022770172&partnerID=40&md5=45d5e14882aee9b405fed08c42aa4e20","[No abstract available]","","Community Mental Health Centers; Computers; Management Information Systems; Marketing of Health Services; Microcomputers; Ohio; Referral and Consultation; article; community mental health center; computer; financial management; information system; microcomputer; patient referral; United States"
"The brochure: a powerful key to expanding your service.","1987","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023354784&partnerID=40&md5=ff5751af76bc16612b8e9459687e3b58","[No abstract available]","","Data Collection; Marketing of Health Services; Mental Health Services; Pamphlets; United States; article; financial management; information processing; mental health service; organization and management; scientific literature; standard; United States"
"Introducing an emergency mental health service to the community.","1987","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023351493&partnerID=40&md5=940a222abcfe7bb754f6f4d2ccbf879b","[No abstract available]","","Community Mental Health Centers; Emergency Services, Psychiatric; Marketing of Health Services; Maryland; Mental Health Services; Planning Techniques; article; community mental health center; emergency health service; financial management; mental health service; organization and management; United States"
"Newspaper coverage of a community mental health system: a descriptive study.","1986","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022770290&partnerID=40&md5=ba5dcb213d1f12e2d6894b678e658dd0","[No abstract available]","","Community Mental Health Services; Data Collection; Newspapers; Ohio; Public Relations; article; information processing; mental health service; public relations; publication; United States"
"Marketing planning for a community mental health center.","1987","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023359887&partnerID=40&md5=2d65c91b055af7041d516b89583e609f","[No abstract available]","","Community Mental Health Centers; Marketing of Health Services; Planning Techniques; United States; article; community mental health center; financial management; organization and management; United States"
"Segmenting your mental health care market with the agency image profile","1989","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024359339&partnerID=40&md5=a084c24aaadd7a06df053e00f41f050d","[No abstract available]","","Community Mental Health Centers; Economic Competition; Marketing of Health Services; Patient Acceptance of Health Care; Public Relations; Referral and Consultation; United States; marketing; mental health care; organization and management"
"Supportive data for marketing an A.A.-oriented alcoholism residential treatment program: Fellowship works!","1990","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025645695&partnerID=40&md5=3d04ddf8a386fdd20e30ad70adb9cea1","[No abstract available]","","alcoholism; article; marketing; residential care"
"Mental health care providers and the clergy: An analysis of ministerial referrals","1990","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025614172&partnerID=40&md5=b61a20d1dacd4899942ab83e03c0c716","[No abstract available]","","article; human; mental health care; patient referral"
"Basic marketing principles for mental health professionals.","1986","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022770793&partnerID=40&md5=105be29e6b61f3d83e2e30b8f5979c23","[No abstract available]","","Consumer Satisfaction; Marketing of Health Services; Mental Health Services; Planning Techniques; United States; article; consumer; financial management; mental health service; methodology; organization and management; United States"
"Finances vs. community need in Connecticut alcoholism halfway houses","1990","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025614173&partnerID=40&md5=c9538b06688eca95ae47f0756b77c41a","[No abstract available]","","alcoholism; article; community; finance"
"Marketing backgrounds and activities of community mental health center CEOs","1989","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024351810&partnerID=40&md5=c787c4057fd5afb25615505654a8cea1","[No abstract available]","","Adult; Community Mental Health Centers; Educational Status; Female; Health Facility Administrators; Human; Male; Marketing of Health Services; Middle Age; Professional Competence; Questionnaires; Support, Non-U.S. Gov't; United States; community mental health center; marketing"
"The challenge of auditing mental health","1989","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024381044&partnerID=40&md5=7fd1289305bb5adf1cc0fa70d33f5973","[No abstract available]","","Alabama; Community Mental Health Centers; Management Audit; Marketing of Health Services; Organization and Administration; Organizational Objectives; Planning Techniques; marketing; mental health; organization and management"
"Heroes and role models for mental health professionals","1989","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024392845&partnerID=40&md5=139418695cd0d0fb58b102263c132472","[No abstract available]","","mental health; occupation"
"Marketing a stress management seminar","1990","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025615315&partnerID=40&md5=b44a4270591c0aeb7218ec202073e9ed","[No abstract available]","","article; health promotion; marketing; stress"
"Consumer attitudes toward advertising by mental health professionals","1989","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024368798&partnerID=40&md5=289d92cdb298100fa9016efd89062471","[No abstract available]","","Advertising; Psychiatry; Psychology; Public Opinion; Questionnaires; United States; advertizing; attitude; consumer; mental health service; psychiatrist; psychologist"
"Psychographic/lifestyle aspects for market targeting in mental health.","1987","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023353903&partnerID=40&md5=622b690e71099bba11ea34675bbc0bb5","[No abstract available]","","Human; Life Style; Marketing of Health Services; Mental Health Services; Personality Assessment; United States; article; financial management; human; lifestyle; mental health service; methodology; organization and management; personality test; United States"
"Developing marketing strategies for charitable behavioral health organizations - Marketing planning, marketing consultants, and unique considerations","1990","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025615314&partnerID=40&md5=9aa7b9c109214071a99f7a4b5ec9a7c6","[No abstract available]","","article; marketing; mental health care"
"Unique opportunities of mental health (psychiatric) marketing","1989","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024391214&partnerID=40&md5=934453c4eb1a95099aa54d61c7fa457e","[No abstract available]","","Human; Marketing of Health Services; Mental Health Services; United States; marketing; mental health service; organization and management"
"The referral system: deciders and influencers in the alcohol and chemical dependency treatment system.","1987","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023355305&partnerID=40&md5=7f505dac06d48d1f5a2bd7f1ec1358cc","[No abstract available]","","Adolescent; Adult; Alabama; Alcoholism; Data Collection; Human; Massachusetts; Mental Health Services; Referral and Consultation; Substance-Related Disorders; addiction; adolescent; adult; alcoholism; article; human; information processing; mental health service; patient referral; United States; utilization review"
"Analysis of success and survival in the health industry.","1987","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023356634&partnerID=40&md5=eecc1f2b115e56a39fd0772e8e7e66da","Modern management theory accepts that people work for many reasons and to fulfill many goals. People want to survive and succeed and, given the opportunity and the skills, they will. Health professionals seek some of the higher goals. They want to serve their fellow man without being a servant. They want to succeed by providing relief to the suffering; such success must, by necessity, be exceptionally sweet. When human lives are at stake, the word ""important"" is truly defined. To a health professional, advancement can be an organizational promotion or it can be a professional achievement. In either case, how he/she succeeds will depend on what he/she does. He/she must perform well against a yardstick that grows constantly due to the advances in medical science. He/she must also realize constantly that what he/she performs on is a human being, and must be treated as such. He/she must keep technically able without losing his/her ability to deal in human relations. This study has shown that the health professional accepts the importance of these concepts.","","Attitude of Health Personnel; Career Mobility; Goals; Personnel, Hospital; Professional Competence; Questionnaires; United States; article; attitude; competence; hospital personnel; motivation; occupation; psychological aspect; questionnaire; United States"
"Community perceptions of quality of care and knowledge of specific CMHC services.","1986","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022771491&partnerID=40&md5=a573411c9027d9ed2383a468eaa2aee6","[No abstract available]","","Community Mental Health Centers; Data Collection; Marketing of Health Services; Ohio; Perception; Quality of Health Care; article; community mental health center; financial management; health care quality; information processing; perception; standard; United States"
"Marketing strategies for changing times in mental health.","1986","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022771018&partnerID=40&md5=7a79021a7ed45f031c1b4c9bf6fe0f60","[No abstract available]","","Forecasting; Marketing of Health Services; Mental Health Services; Planning Techniques; United States; article; financial management; forecasting; mental health service; methodology; organization and management; United States"
