"Title","Year","Link","Abstract","Author Keywords","Index Keywords"
"READING THE TECHNOLOGICAL SOCIETY TO UNDERSTAND THE MECHANIZATION OF VALUES AND ITS ONTOLOGICAL CONSEQUENCES","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169037701&doi=10.5465%2famr.2021.0159&partnerID=40&md5=173794b45f9647a3bb28e54a15a72023","[No abstract available]","",""
"""WHAT IS AN OPPORTUNITY?"": FROM THEORETICAL MYSTIFICATION TO EVERYDAY UNDERSTANDING","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85192685867&doi=10.5465%2famr.2020.0335&partnerID=40&md5=fa01bb0c469b791a09b055fe6d41f1e9","Expressions about opportunities are used unproblematically in everyday contexts. Yet, the question ""What is an opportunity?"" has posed a difficult riddle in the academic study of entrepreneurship. Drawing on the philosophy of Ludwig Wittgenstein,we explain that such perplexities are common when words are removed from ordinary language and intellectuals try to grasp what they name. Approaching the opportunity riddle differently, we ask, ""How do entrepreneurs use the word 'opportunity?'"" and elucidate an actualization theory of entrepreneurship attuned to the everyday understandings that underlie the meaningful use of the word. Bringing implicit understandings to the foreground contributes to (a) dissolving the mystification over the nature of ""opportunity""; (b) clarifying the conceptual foundations of entrepreneurship theory; and (c) reorienting the field toward more conceptually precise ways of thinking about Knightian uncertainty, entrepreneurial success, and the entrepreneurial process. This paper also contributes to the methodology of management studies by demonstrating how attention to the logic of ordinary language can alert us to theoretical dead-ends and enable the development of theory that bridges academic and everyday understandings. © 2024 Academy of Management. All rights reserved.","",""
"FROM THE EDITORS: THE AMR ORIGINS SERIES: DEMYSTIFYING THE THEORY-BUILDING PROCESS","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159127864&doi=10.5465%2famr.2023.0001&partnerID=40&md5=0d9703b611eb0182a9acb225e1d8e363","[No abstract available]","",""
"A PLACE IN THE WORLD: VULNERABILITY, WELL-BEING, AND THE UBIQUITOUS EVALUATION THAT ANIMATES PARTICIPATION IN INSTITUTIONAL PROCESSES","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135704100&doi=10.5465%2famr.2018.0367&partnerID=40&md5=d7337f33c260af5967be3e4548a2fc6c","In this paper, we explain how and why people become motivated to participate in institutional processes. Responding to recent efforts to address the micro and meso in institutional analysis, we introduce two interrelated constructs—a person’s embodied world of concern and a community’s shared world of concern—which shape how people experience, evaluate, and participate in institutional arrangements. The world of concern, which is the product of people’s sedimented experiences of thriving and suffering, becomes the basis for their commitments and antagonisms toward certain social arrangements. The world of concern, as a lens, sheds light on the complex ways the macro-, meso-, and microlevels are coimplicated in constructing commitments and attachments that animate action in institutional arenas by providing a new metaphor, one that links the realism of participant concerns to the microdynamics that underpin institutions. We conclude with a discussion of the implications of these ideas for future research. Copyright of the Academy of Management, all rights reserved.","",""
"FEDERATED CORPORATE SOCIAL RESPONSIBILITY: CONSTRAINING THE RESPONSIBLE CORPORATION","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190643882&doi=10.5465%2famr.2020.0273&partnerID=40&md5=55d05fdede678e871f95e0682cdf2c93","Building from recent criticisms that mainstream political corporate social responsibility has failed to effectively address the potential expansion of corporate influence in society, we advance a new conceptualization of corporate social responsibility inspired by U.S. federalist political theory. As federalism has served as a prevailing U.S. theory for arranging governmental political power for the advancement of the public interest, we derive from federalist principles descriptive, normative, and instrumental theoretical foundations for arranging corporate power and directing corporate social action in the pursuit of similar goals. What we call “federated corporate social responsibility” (FCSR) revives an older institutional approach to corporate responsibility, paying particular attention to the division of moral labor in society and how different corporate responsibility prescriptions stand to affect the social ecosystem of power. Federalist institutional strategies deploying separations of power and constitutions are used to develop a concept of corporate “constitutional devices,” which have promise to constrain the corporation as it fulfills its social responsibilities, even outside the ambit of a strong state and in light of barriers to constant, effective stakeholder accountability. We conclude by outlining FCSR managerial strategies, which sometimes endorse corporate social inaction in the interest of a desirable distribution of authority across society. © 2024 Academy of Management. All rights reserved.","",""
"ON THE LIMITATIONS OF LUDWIG WITTGENSTEIN'S ANTI-INTELLECTUALIST PHILOSOPHY","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85192329347&doi=10.5465%2famr.2022.0491&partnerID=40&md5=56f826d191ad7458d00604364b0d3d7b","[No abstract available]","",""
"WHY I REJECTED YOUR PAPER: COMMON PITFALLS IN WRITING THEORY PAPERS AND HOW TO AVOID THEM","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141288736&doi=10.5465%2famr.2022.0331&partnerID=40&md5=37a035c763b5d4f05d749e915398f878","[No abstract available]","",""
"WHERE DO STAKEHOLDERS COME FROM? POSITIVE VS. SUBJECTIVIST WORLDVIEWS","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159071173&doi=10.5465%2famr.2022.0328&partnerID=40&md5=7f0db5e580217758dc2c3e4e55b847ba","[No abstract available]","",""
"THE ROLE OF TEMPORALITY IN INSTITUTIONAL STABILIZATION: A PROCESS VIEW","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176545370&doi=10.5465%2famr.2019.0486&partnerID=40&md5=6c4a03a89864f37ac6ac30db3735d6df","The emerging processual view of institutions has eroded the assumption of institutional stability in favor of a more dynamic view of institutions as ongoing processes, thereby foregrounding the question of institutional stabilization. Grounded in a process ontology, we conceptualize institutions as ever-becoming yet enduring social processes that are meaningful and carry prescriptions for actors’ legitimate participation. Building on this conceptualization, we develop a theoretical model of the role of temporality in institutional stabilization that explores how three dimensions of institutions (meaning, prescriptions, and participation) are each stabilized by a facet of temporality (temporal patterns, expectancies, and mechanisms), as well as factors affecting each of these links. Our arguments contribute to writing on institutions in relation to temporality, agency, and process. © 2023 Academy of Management. All rights reserved.","",""
"EXPLAINING THE PERSISTENCE OF INFORMAL INSTITUTIONS: THE ROLE OF INFORMAL NETWORKS","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132697292&doi=10.5465%2famr.2020.0224&partnerID=40&md5=955494fd4641bda75f35413fe4b7e03e","The paper unpacks the “black box” of informal institutions and theorizes about the role of informal networks in channeling continuity and change in informal institutions. Specifically, we argue that the persistence of informal institutions depends on the functionalities of the informal networks upon which they rest. When informal institutions are enacted by informal networks that are “relatively affective” and “relatively closed,” their persistence is higher than the persistence of informal institutions that are enacted by “relatively open” and “relatively instrumental” networks. Copyright of the Academy of Management, all rights reserved.","",""
