"Title","Year","Link","Abstract","Author Keywords","Index Keywords"
"A Gender-Based Comparative Evaluation of O2O Food Delivery Characteristics: A Requirements Prioritization Approach","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146459400&doi=10.17010%2fijom%2f2023%2fv53%2fi1%2f172593&partnerID=40&md5=cc4722ad4f679df06d34a0b303d837ab","This article intended to assess enablers and deterrents to online-to-offline (O2O) food delivery (OFD) use from users’ and non-users’ perspectives at the sub-dimension level. The study aimed to parallelly evaluate these sub-dimensions for both genders and provide a self-comparison of preferences. An online survey was conducted to obtain users’ preferences. Two hundred valid responses were analyzed using the simple ranking method of the requirements prioritization approach for ordinal data analysis. The findings revealed that females required comprehensive product details, ease of interface use, convenience in transactions, and overall hygiene at all stages. Privacy violation was reported as the most significant risk perceived by females. Male OFD users asked for safe food packaging and a good delivery experience but perceived the product performance failure as a severe risk. The inability to access food quality online was the top reason to avoid OFD use. The findings will help OFD operators and food-tech start-ups improve their operations by addressing specific issues. The article is unique as it followed an approach different from just establishing linear relations by analyzing ordinal data using the requirements prioritization technique. © 2023, Associated Management Consultants Pvt. Ltd.. All rights reserved.","consumer preferences; food e-commerce; gender; online food delivery; requirements prioritization",""
"Relationship Between Humor in Advertising and Attitude Towards Ads: A Meta-Analysis","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127368442&doi=10.17010%2fijom%2f2022%2fv52%2fi3%2f160366&partnerID=40&md5=ec9f6419e274ea0eac26c750173bc8b2","Humor is anything that is funny or is intended to be funny. Humor is a fundamental social communication ingredient used profusely in advertising worldwide. Humor in advertisements makes it an excellent tool for companies and brands to lure people into liking their products. The purpose of this paper was to do a systematic review and conduct a meta-analysis of studies analyzing the relationship between humor in advertising and attitude towards the ads. We found 171 articles that mentioned humor in advertising; 71 articles were found with studies on both humor and attitude towards the ads. After scrutiny and systematic review, only 13 studies were included in the final study. The random effect model was used for the effect size because the studies belonged to different populations. Baujat plot was used to detect the studies causing heterogeneity. It was found that there was a large amount of variance in studies included in the analysis. © 2022, Associated Management Consultants Pvt. Ltd.. All rights reserved.","advertising; attitude towards ad; humor; humor in advertising; marketing; meta-analysis; systematic review",""
"Sustainable consumption: Consumer behavior when purchasing sustainability-labeled food products","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172088652&doi=10.17010%2fijom%2f2023%2fv53%2fi8%2f172975&partnerID=40&md5=bcbee56142992b693873cdb7ab4ba3d6","Purpose: With growing concern about sustainability, consumers are trying to make sustainable purchase decisions. Sustainability labels are visual communicators of sustainability product information differentiating between conventional and sustainable products. Various studies reported positive consumer behavior toward sustainable consumption. This paper aimed to identify the factors influencing consumers’ behavior while purchasing sustainability-labeled food products and the moderating effect of the income variable. Methodology: For the study, five hypotheses were developed from relevant literature support to form a conceptual framework. A total of 498 Indian consumers participated in the survey. The variables selected for the study were validated by confirmatory factor analysis. The proposed model was examined using structural equation modeling. The correlation between constructs correlation was measured, and the overall model fit was validated. Confirmatory factor analysis was used to validate the variables selected for the study. Structural equation modeling was used to test the proposed model. Correlation among constructs was measured. Analysis of moment structure was used to assess the overall model fit. Findings: The study revealed that the five constructs, namely, purchase intention, awareness, environmental consciousness, moral obligations, and subjective norms, significantly influenced consumer behavior. Further, it was substantiated with a good model fit with consumer income as the moderating factor. The study supported the applicability of Ajzen’s theory of planned behavior. Practical Implications: The study’s findings will affect the food processing industry and third-party certification agencies. This study will guide policymakers by providing significant insights into consumer behavior toward sustainability-labeled food products. The study also provided suggestions to promote sustainability labels that are currently voluntary. Value: The proposed model in the study helped understand the Indian consumer behavior toward sustainability-labeled food products and promote sustainable consumption and production among various stakeholders of the food processing industry. © 2023, Associated Management Consultants Pvt. Ltd.. All rights reserved.","Consumer behavior; Structural equation modeling (SEM); Sustainability label theory of planned behavior (TPB); Sustainable consumption",""
"Perceiving the Consumer's Desire and Transforming it into a Business Model: A Case Study of Morning Fresh, India's No. 1 Hangover Cure & Detox Drink","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139259585&doi=10.17010%2fijom%2f2022%2fv52%2fi9%2f171983&partnerID=40&md5=e261474192f22668e9fc1a0569c716ca","An increasing number of Indians are drinking alcohol, but the latest study (""Alcohol Consumption in India,"" 2022) shows that the country is experiencing a rise in smart drinking, limiting consumption within limits, and only on social occasions. The study conducted across three North Indian states found that there is now an increase in the number of people who drink at casual get-togethers, festivals, or social occasions; 54% of the respondents said that they drank at such events, while 44% admitted to responsibly following rules and regulations regarding alcohol consumption. According to recent research, the burden of alcohol in India costs the economy more than the Indian government's whole health budget (Jyani et al., 2019). According to the findings of a study that was just recently published in the International Journal of Drug Policy, the economic loss that can be attributed to the negative effects of alcohol consumption accounts for approximately 1.45 percentage points of the total gross domestic product when tax receipts from the sale of alcohol are taken into account (GDP). To put this into perspective, the yearly expenditures of the government on health amount to around 1.1% of the GDP. According to the researchers' projections, the whole social and economic cost of alcohol-related health disorders in 2050 would be more than the entire gross domestic product of India in 2018, which was INR 219.5 trillion. This development places one company at an advantage in further promoting responsible drinking among liquor drinkers. Looking at such a number of consumers with the social and health impact, the owner of Healthline Private Limited foresaw an opportunity not only to start an exponential revenue-generating product, but also to ameliorate the health problems in youngsters, thereby also limiting their habits' ill effects on the society. The CEO of the company had a background of the F&B sector and was skilled in creative leadership, product innovation, and business development. This case examined how Healthline's owners transformed an opportunity into a successful business model by introducing the most innovative and acceptable product, ""Morning Fresh,"" and underlined how crucial it is to understand customer desires. The case also emphasized the marketing strategies employed to capture the maximum possible market cap. I took the data from secondary sources and published resources (from 2014 to 2021) to analyze the complete case from different perspectives. I also explored how a consumer's immediate needs and desires can be transformed into a successful business. © 2022, Associated Management Consultants Pvt. Ltd.. All rights reserved.","Brand strategy; Entrepreneurship; New product development (NPD)",""
"Chatbot Service Quality in Banking : Analyzing Indian Banking Customer Perceptions and Influence on Customer Satisfaction and Value","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85188943958&doi=10.17010%2fijom%2f2024%2fv54%2fi2%2f173474&partnerID=40&md5=76ddbaccb0e1b80c959150aaac436ab8","Purpose: The study has two objectives: first, to determine the quality of chatbot services provided by Indian banks; second, to assess the influence of chatbot service quality variables on customer satisfaction and customer value. Research Methodology: The study used a quantitative methodology, selecting individuals at random from a group of Indian banking clients. We used a questionnaire to collect data from the selected sample as part of a causal research investigation. We made use of SPSS and Python for this analysis. Customer satisfaction and value were taken into account as the dependent variables in our study. The seven elements of service quality—functionality, convenience, security, design, customization, enjoyment, and assurance—made up the independent variables. Findings: According to this study, client satisfaction and value were significantly shaped by the quality of the services provided. Customers’ value was significantly impacted by functionality and enjoyment, and their satisfaction was greatly influenced by assurance, design, and personalization. The unexpected negative impact assurance had on customer value is noteworthy and calls for more research. Practical Implications: In the highly competitive banking industry, this research has important ramifications for banks. It highlighted how important service quality is, which led banks to give priority to customer pleasure and think about making strategic changes. Banks could obtain a competitive advantage by improving the quality of their services, improving chatbot services, and implementing a customer-centric strategy by utilizing the research findings that have been presented. Our research helped banks evolve with the needs of their customers in mind, enabling them to gain credibility, repeat business, and long-term success in the ever-changing banking services market. Originality/Value: This study examined how consumers in Indian banks perceive the value and satisfaction of chatbot services and how they use them. The study provided useful recommendations and concepts to improve the general consumer experience. © 2024, Associated Management Consultants Pvt. Ltd.. All rights reserved.","banks; chatbot services; customer satisfaction; customer value; service quality",""
"The Nexus of Corporate Social Responsibility and Consumer Perception: Systematic Review of the Evidence","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135225802&doi=10.17010%2fijom%2f2022%2fv52%2fi7%2f170537&partnerID=40&md5=447fdad83259b32c47ed09449139435d","This paper aimed to facilitate researchers, academicians, and entrepreneurs to gain insights into the Asian consumer perspectives on corporate social responsibility (CSR) and its future research opportunities. The modus operandi for management review prescribed by Tranfield et al. (2003) was adopted for the present study. Since most research in this area originated from Western countries, it was pertinent to grasp the view of the consumers from the emerging economies in Asiatic countries. Further, PICO and PRISMA guidelines were considered for screening the research articles between 2010 and 2021 conducted in the Asian region. A total of 56 research papers were finalized for the study. It was found that the studies from the Asian region focused on empirical research, primarily conducted in BFSI and hospitality sectors. The orientation of people from the countries of the Asiatic region varied based on cultural and religious factors. © 2022, Associated Management Consultants Pvt. Ltd.. All rights reserved.","Asia; consumer behavior; corporate social responsibility; systematic literature review",""
"Influence of Use of Different Media on Political Attitude and Political Participation","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128979592&doi=10.17010%2fijom%2f2022%2fv52%2fi3%2f168656&partnerID=40&md5=36b38f1c249773af1e8b2d1e76fcc4df","Information dissemination is not limited to conventional media as the advent of new media has transformed the entire political scenario. In a democratic country like India, people prefer to have information from different media like print media, broadcasting media, outdoor media, and new media, etc., which may impact their political attitude and participation. Therefore, the focus was to study the relative influence of different media on political attitude and political participation. A cross-sectional descriptive research design having a sample of 497 eligible voters was used. OLS regression analysis was used, and it was observed that media use for political information was a significant influencer for political participation, followed by political attitude, political knowledge, interest, and efficacy. Among all, social media was found to have a relatively higher significant positive influence, but traditional media cannot be ignored. The study results will contribute to the conceptualization of media behavior while considering multiple media for political information. © 2022, Associated Management Consultants Pvt. Ltd.. All rights reserved.","Different media; Political attitude; Political efficacy; Political interest; Political knowledge; Political participation",""
"Multifaceted Destination Personality Traits: A Short Communication on Understanding from Tourists’ Perspective","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127342215&doi=10.17010%2fijom%2f2022%2fv52%2fi3%2f168657&partnerID=40&md5=7a175aa92f4107e50acdaf518e316c3d","This short communication is an extract from a major research work on destination branding, and this cull out of analysis focused on the multifaceted destination personality traits that the destinations possess and perhaps how such perceptions of tourists differ based on the selected personal factors. Though there are many studies in the destination branding literature, the evidence regarding the personality traits is still at the stage of progression, and approaches referring to multifaceted personality traits are unseen. After the pilot testing, a structured questionnaire was floated to 400 tourists who visited the selected destinations – a district in Tamil Nadu, India, between June 2019 and February 2020, where 327 responses were finalized. The questionnaire had statements measuring the destination’s personality traits and other questions on tourists’ characteristics. Combined mean calculation and multivariate results revealed that two personality traits, welcoming and friendly, were emphasized by the tourists and perceived in common. Also, personality traits such as spiritual and charming were found to be commonly perceived. The mean values also indicated the existence of multifaceted destination personality traits – some inherent and some perceived. Marketers and others thereof have been recommended on the branding and advertising strategies based on the outcome of this communication. The limitations and scope of this research have been indicated. © 2022, Associated Management Consultants Pvt. Ltd.. All rights reserved.","branding; destination; perception; personality traits; tourists",""
"Convenience Food Lifestyle Segments – A Study of Delhi-NCR","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134389274&doi=10.17010%2fijom%2f2022%2fv52%2fi7%2f170539&partnerID=40&md5=d43bf63f31521fb2fb491bbf8ac64f5e","Over the past few decades, several socio-cultural, demographic, economic, and lifestyle changes have occurred, which in turn have modified the food-related lifestyles of people. Convenience foods such as ready-to-eat and ready-to-cook products are the outcome of this shift from hunter-gatherers to convenience-seeking customers. The present study aimed at segmenting the convenience food market, particularly ready-to-cook food, based on food-related lifestyles. A segmentation study based on cluster analysis was applied to 16 identified food-related lifestyle factors resulting in four convenience food lifestyle segments – adventurous consumers (38.6%), uninvolved consumers (28.60%), relaxed consumers (25.23%), and convenience seekers (7.67%). In particular, convenience seekers and adventurous consumers can be treated as a target market for convenience food in India. The current study will assist food marketers in identifying the target segments for RTC food by profiling the RTC food consumer lifestyle segments. © 2022, Associated Management Consultants Pvt. Ltd.. All rights reserved.","convenience; food-related lifestyle; ready-to-cook; segmentation",""
"Unearthing the Factors Behind Adoption of Electric Cars: An Indian Perspective","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173506056&doi=10.17010%2fijom%2f2023%2fv53%2fi9%2f173141&partnerID=40&md5=d8010239fe91a8d6bd3a076f5fe6a8b1","Purpose: Electric cars have the potential to disrupt the existing automobile industry. Therefore, this study examined the factors influencing electric car adoption behavior among Indian car users. Methodology: Both exploratory and descriptive approaches were used to accomplish the stated objectives. The study was conducted in two phases. In phase one, a sample including 200 prospective electric car buyers was approached to understand the critical factors leading to adoption. In phase two, conjoint analysis was used to decipher the utilities drawn by 300 consumers from nine combinations of price, recharge time, and driving range as attributes selected after reviewing literature and an unstructured interaction with potential electric car buyers. Findings: The study indicated the three preferred combinations Indian consumers value the most when selecting an electric car. Practical Implications: Results could offer crucial information to decision-makers and producers of electric vehicles so they could introduce this cutting-edge technology into the Indian economy. The findings of this study, particularly the conjoint analysis, could be used by manufacturers to determine the relative relevance of features that increase utility. Originality: While the existing research was asymmetric and skewed toward understanding electric car adoption behavior in developed markets’ contexts, this study could decipher consumer behavior in relatively less discussed developing markets like India. © 2023, Associated Management Consultants Pvt. Ltd.. All rights reserved.","conjoint analysis; driving range; electric vehicles; environmental concerns; government aid; infrastructure; perception of economic benefit; performance; price; recharge time; SDG 13; utility",""
