"Title","Year","Link","Abstract","Author Keywords","Index Keywords"
"Power Distance Belief and Consumer Purchase Avoidance: Exploring the Role of Cultural Factors in Retail Dynamics","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174224745&doi=10.1177%2f00222437231182600&partnerID=40&md5=27cabd469b16c04016b2a5a87aab2575","A common problem faced by contemporary retailers is consumers’ tendency to avoid purchases that postpone or prevent cash flow for retailers, thus negatively affecting retailers’ sales and profits. Little is known about the factors that drive consumers to avoid purchases or about marketing tactics that may reduce the tendency, especially from a cultural perspective. The authors attempt to fill this gap by exploring the role of an important cultural variable, namely, power distance belief (PDB), on consumers’ tendency to avoid purchases. PDB is the extent to which people accept and endorse inequalities in society. A series of 14 studies (including 6 studies in the Web Appendix) using a variety of operationalizations of the key variables suggest that consumers high (vs. low) in PDB are less likely to avoid purchases (Studies 1a, 1b, and 1c) because they generally perceive greater constraints on their behavior (Study 2). These constraints are aversive, triggering the desire to overcome them and to have more as a compensatory mechanism, thereby reducing the tendency to avoid purchases. Accordingly, low (but not high) PDB consumers’ tendency to forgo purchases is significantly decreased when they perceive greater constraints on their choices and decisions (Study 3) and when they experience a high social density (Study 4). However, high (but not low) PDB consumers’ tendency to avoid purchases significantly increases when individuals perceive that constraints facilitate hierarchy (Study 5) or that constraints lead to positive outcomes (Study 6). Theoretical and managerial implications are discussed. © American Marketing Association 2023.","compensatory consumption; culture; perceived constraints; power distance belief; purchase avoidance tendency",""
"A Preemptive and Curative Solution to Mitigate Data Breaches: Corporate Social Responsibility as a Double Layer of Protection","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85185150286&doi=10.1177%2f00222437231218969&partnerID=40&md5=2a9dc9fcd20e5cdc386ca6c112ed1e7f","Data breaches have the potential to weaken employee morale, corporate reputations, and customer and supplier relationships, while also disrupting marketing investments and financial performance. Research on reducing their frequency and harm focuses on tactical solutions, though breaches represent serious, even existential threats to firms. To date, research has not attempted to simultaneously address the closely connected phenomena of preventing and recovering from data breaches. The authors propose that corporate social responsibility (CSR) is a strategic variable offering dual protection: reducing the likelihood of data breaches and attenuating harm when breaches occur. Drawing on stakeholder theory, the authors distinguish between internal (addressing primary stakeholders) and external (addressing secondary stakeholders) CSR. Study 1 shows that external CSR has no prophylactic effect, while moderate and high levels of internal CSR are equally effective at preventing data breaches, compared with low levels of internal CSR. Study 2 assesses mitigation following a data breach by examining (1) short-term effects (in the form of an event study on cumulative abnormal returns) and (2) long-term effects (with time-series analysis of Tobin's q). The results suggest that internal CSR props up financial performance only at high levels while the positive effect of external CSR is short-lived. © American Marketing Association 2024.","corporate social responsibility (CSR); data breach; data security; internal and external CSR; preemptive and curative strategies",""
"Omitted Budget Constraint Bias and Implications for Competitive Pricing","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153087418&doi=10.1177%2f00222437221145283&partnerID=40&md5=823c09b405ceecd750c7c1866f3e4e2c","Standard choice-based conjoint models often ignore or insufficiently approximate consumers’ budget constraints, despite the prominent role of budget constraints in economic theory. The authors offer a theoretically motivated improvement to the choice-based conjoint model that is especially appropriate for high-ticket durable goods and develop a Bayesian method for the inference of unobserved budget constraints. The proposed method leverages respondents’ stated budget constraints that suffer from measurement error and respondents’ financial demographic variables as additional information to reduce the dependency on functional form assumptions in the estimation. The authors show that accounting for budget constraints substantially increases model fit and the accuracy of competitive pricing in an industry-grade discrete-choice experiment on consumer preferences for high-end laptops. The proposed model performs better than the canonical linear price benchmark model, which is not flexible enough to approximate budget constraints. In theory, more flexible utility specifications, such as the nonlinear dummy price model, can approximate consumers’ budget constraints. However, they perform poorly when only finite data are available. The authors conclude that applied researchers in industry and academia will benefit from having a better tool for estimating budgets in high-ticket categories. © The Author(s) 2023.","Bayesian inference; budget restrictions; choice-based conjoint; competitive pricing; demand estimation",""
"The Art of Slowness: Slow Motion Enhances Consumer Evaluations by Increasing Processing Fluency","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165467454&doi=10.1177%2f00222437231179187&partnerID=40&md5=b13218e0a8aa1d8313bc5b84934466c8","Slow motion is a popular video editing tool used to enhance short-form videos (e.g., reels, stories, GIFs), which are commonly found in media entertainment and marketing communications. This research shows that slow motion increases the virality (e.g., likes, votes, views) of short-form videos and boosts brand liking, choice, and willingness to pay. The effect occurs because slow motion enhances the hedonic component of the viewing experience via processing fluency. By documenting how the success of slow motion is subject to moderators, this work shows marketers, entertainment producers, and everyday people how to use slow motion more effectively. Across a large-scale field data set and six experiments, the authors highlight that slow motion is especially effective when applied to short-form videos that are inherently pleasant and that involve complex movements that are difficult to perceive at regular speed. However, even simple movements benefit from slow motion when content creators zoom in on subtle movements to increase complexity. Moreover, slow motion is more effective when viewers engage in less elaborate processing. Finally, the authors show that the perceived disfluency of fast-motion editing is effective at boosting brand evaluations when viewers desire excitement. © The Author(s) 2023.","aesthetics; dynamic complexity; fluency; slow motion; social media",""
"Intransitivity of Consumer Preferences for Privacy","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144189933&doi=10.1177%2f00222437221122994&partnerID=40&md5=6566cef42b476cc6b84e500a20edfa95","Consumers frequently exchange their private personal data with companies in return for goods and services, such as access to search results or social networks. The authors provide a normative criterion to help assess whether companies compensate consumers adequately for their private data in these exchanges. Across a series of 11 experiments, they find that individuals place a higher price on their private data when they sell them for money than when they barter them for goods. In an application of the compatibility principle in cognitive psychology, the authors also find in two additional experiments that this effect occurs because money is a more compatible medium for valuing private data than goods are, which increases the weight of the data in monetary valuations, raising the prices that participants demand for their private data in money compared with goods. This discrepancy in valuations constitutes a violation of procedure invariance and amounts to an intransitivity of participants’ preferences for privacy. The findings raise the question of whether companies are compensating consumers adequately for their data and whether the ubiquitous markets for privacy function efficiently. Accordingly, the authors point to a possible consumer welfare argument for antitrust regulation of technology companies. © American Marketing Association 2022.","behavioral economics; compatibility principle; consumer privacy; marketing automation; preference transitivity; privacy preferences; procedure invariance",""
"Past Imperfect or Present Perfect? How Dynamic Ranks Influence Consumer Perceptions","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195897854&doi=10.1177%2f00222437241248660&partnerID=40&md5=fd9016eb2529cdafba19fbc87211724b","While ranked lists are ubiquitous, research on how consumers interpret changes in the rank of an entity is limited. Across seven studies (including a study with web data and a Google AdWords field experiment), this investigation shows that consumers reward a rise in rank and penalize a decline in rank, and that psychological momentum associated with the rank change information underlies these effects. Further, rewarding a rise and penalizing a fall are moderated by consumers’ perception of the reason for the rank change, the nature of the entity, and the nature of the ranked list. The impact of changing rank is attenuated when the rank change is attributed to other entities on the list, when entities are considered nonmalleable, or when the list is updated more frequently. The investigation also identifies a specific case in which consumers do not extrapolate the direction of a change in rank into the future. In addition to contributing to theory, this research provides actionable insights and demonstrates practical ways in which managers can communicate dynamic ranks to enhance the benefit of an improvement in rank or attenuate the penalty from a decline. © American Marketing Association 2024.","dynamic ranks; psychological momentum; ranked lists",""
"Disentangling Product Comparisons with the Attribute–Hedonic Model","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189177566&doi=10.1177%2f00222437241230912&partnerID=40&md5=6758922674e4c2b64160a188a73fda86","Marketers often assume that consumers comparing products (e.g., two TVs) will show a hedonic contrast. In other words, a product seems more appealing and consumers are willing to pay more for it when it is compared with an unappealing competitor than when it is compared with a highly appealing one. However, hedonic judgments (e.g., how appealing is this TV?) are confounded with underlying attribute judgments (e.g., how big is this TV?), and it is important to delineate their effects. This article presents six studies to disentangle them and shows evidence for two separate effects in opposite directions: while a product’s attribute judgments contrast with those of a competitor, its hedonic judgments assimilate. Thus, marketing tactics based on the assumption of the hedonic contrast hypothesis can potentially backfire, reducing willingness to pay. More generally, this research reveals the hidden complexity underlying product comparisons. © American Marketing Association 2024.","assimilation; contrast; hedonic; product comparison",""
"How Do Fast-Fashion Copycats Affect the Popularity of Premium Brands? Evidence from Social Media","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162682504&doi=10.1177%2f00222437231164403&partnerID=40&md5=38d65cb6ff22645e35891c8968b98d10","The erosion of high-end fashion brands by fast-fashion copycats (e.g., Zara, H&M) has stirred controversies and unceasing legal attempts to copyright fashion designs. Despite the purported negative impact of copycats, the effect of fashion copycats on high-end brands remains empirically unclear. Research on this topic has been impeded by the absence of a modeling framework to quantify fashion and by the lack of consumer-level data on fashion choices. The authors collect data on the posting behaviors of consumers on a fashion-specific social media platform and develop a dynamic structural model with deep learning image analytics to characterize consumers’ choices of brands and styles. Results suggest that fast-fashion copycats can both harm high-end brands (a cannibalization effect) and help them (a market expansion effect). The authors also identify both static and dynamic mechanisms that contribute to the market expansion effect: The affordability of mixing copycats with high-end brands boosts the number of high-end items featured in posts by financially constrained consumers (a static mechanism). In addition, good styles from copycats enable users to build their popularity on social media over time, which may increase the users' valuation of high-end brands and reduce the users' future costs via sponsorship opportunities (dynamic mechanisms). The results could inform policy makers about the potential consequences of prohibiting fashion copycats. © American Marketing Association 2023.","computer vision; copyright policy; deep learning; fashion analytics; social media",""
"The Sound of Music: The Effect of Timbral Sound Quality in Audio Logos on Brand Personality Perception","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149915620&doi=10.1177%2f00222437221135188&partnerID=40&md5=341cde907a46a91afe6caba37b0624f8","This research aims to advance the understanding of audio branding by investigating the effect of an understudied auditory attribute, timbre, in the context of brand audio logos. Specifically, the authors propose, and provide evidence in ten studies, that timbral sound quality in audio logos (i.e., roughness/smoothness) informs abstract judgments of brand personality (i.e., ruggedness/sophistication). Study 1 shows that the industry practice of altering instrumentation, and thus timbre, in audio logos can change personality perceptions of even well-known brands. This effect persists when the sound source is kept constant with various instruments (Studies 2a–2d), with a combination of instruments (Study 3), and in the absence of an identifiable sound source (Study 4). The authors test specific acoustic underpinnings of timbral sound quality perceptions (Study 4) and show that the effect on brand personality judgments is counteracted by incongruent sensory information from another modality (Study 5). The results of Study 6 suggest that the influence of timbral sound quality on brand personality perceptions is nonconscious, as consumers are unaware of the extent to which the stimulus affects their judgments. Study 7 shows downstream consequences for purchase intentions. Practical implications, theoretical contributions, and directions for future research are discussed. © American Marketing Association 2023.","acoustics; audio logo; branding; information processing; music perception; sensory marketing; timbre",""
"Vertical Versus Horizontal Variance in Online Reviews and Their Impact on Demand","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145700935&doi=10.1177%2f00222437221107549&partnerID=40&md5=15d197e980fec1fda2244b18e8c42ef0","This article examines the differential impact of variances in the quality and taste comments found in online customer reviews on firm sales. Using an analytic model, the authors show that although increased variance in consumer reviews about taste mismatch normally decreases subsequent demand, it can increase demand when mean ratings are low and/or quality variance is high. In contrast, increased variance in quality always decreases subsequent demand, although this effect is moderated by the amount of variance in tastes. Since these theoretical demand effects are predicated on the assumption that consumers can differentiate between the two sources of variation in ratings, the authors conduct a survey to test this assumption, demonstrating that participants are indeed able to reliably distinguish quality from taste evaluations in two subsets of 5,000 reviews taken from larger data sets of reviews for 4,305 restaurants and 3,460 hotels. The authors use these responses to construct sets of reviews that they use in a controlled laboratory experiment on restaurant choice, finding strong support for the theoretical predictions. These responses are also used to train classifiers using a bag-of-words model to predict the degree to which each review in the larger data sets relates to quality and/or taste, allowing the authors to estimate the two types of review variances. Finally, the authors estimate the effects of these variances in overall ratings on establishment sales, again finding support for the theoretical results. © American Marketing Association 2022.","crowdsourced data; machine learning; quality and taste variance; review variance; text analysis; vertical and horizontal content",""
